Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot
15-Jun-07,2007,6,15,166,23,166.9,2.98
16-Jun-07,2007,6,16,166,24,167,3.09
16-Jun-07,2007,6,16,167,1,167,2.99
16-Jun-07,2007,6,16,167,2,167,2.97
16-Jun-07,2007,6,16,167,3,167.1,3.08
16-Jun-07,2007,6,16,167,4,167.1,2.37
16-Jun-07,2007,6,16,167,5,167.2,2.46
16-Jun-07,2007,6,16,167,6,167.2,2.39
16-Jun-07,2007,6,16,167,7,167.2,2.16
16-Jun-07,2007,6,16,167,8,167.3,2.38
16-Jun-07,2007,6,16,167,9,167.3,2.48
16-Jun-07,2007,6,16,167,10,167.4,2.36
16-Jun-07,2007,6,16,167,11,167.4,2.6
16-Jun-07,2007,6,16,167,12,167.5,2.49
16-Jun-07,2007,6,16,167,13,167.5,2.54
16-Jun-07,2007,6,16,167,14,167.5,9999
16-Jun-07,2007,6,16,167,15,167.6,2.52
16-Jun-07,2007,6,16,167,16,167.6,2.64
16-Jun-07,2007,6,16,167,17,167.7,2.7
16-Jun-07,2007,6,16,167,18,167.7,3.15
16-Jun-07,2007,6,16,167,19,167.7,3
16-Jun-07,2007,6,16,167,20,167.8,3.18
16-Jun-07,2007,6,16,167,21,167.8,2.9
16-Jun-07,2007,6,16,167,22,167.9,3.05
16-Jun-07,2007,6,16,167,23,167.9,3.16
17-Jun-07,2007,6,17,167,24,168,2.97
17-Jun-07,2007,6,17,168,1,168,3.17
17-Jun-07,2007,6,17,168,2,168,3.09
17-Jun-07,2007,6,17,168,3,168.1,3.13
17-Jun-07,2007,6,17,168,4,168.1,2.87
17-Jun-07,2007,6,17,168,5,168.2,3.09
17-Jun-07,2007,6,17,168,6,168.2,2.96
17-Jun-07,2007,6,17,168,7,168.2,2.89
17-Jun-07,2007,6,17,168,8,168.3,2.85
17-Jun-07,2007,6,17,168,9,168.3,2.66
17-Jun-07,2007,6,17,168,10,168.4,2.85
17-Jun-07,2007,6,17,168,11,168.4,2.92
17-Jun-07,2007,6,17,168,12,168.5,3.03
17-Jun-07,2007,6,17,168,13,168.5,3.25
17-Jun-07,2007,6,17,168,14,168.5,3.56
17-Jun-07,2007,6,17,168,15,168.6,3.65
17-Jun-07,2007,6,17,168,16,168.6,3.28
17-Jun-07,2007,6,17,168,17,168.7,3.55
17-Jun-07,2007,6,17,168,18,168.7,3.71
17-Jun-07,2007,6,17,168,19,168.7,3.67
17-Jun-07,2007,6,17,168,20,168.8,3.7
17-Jun-07,2007,6,17,168,21,168.8,3.54
17-Jun-07,2007,6,17,168,22,168.9,3.41
17-Jun-07,2007,6,17,168,23,168.9,3.04
18-Jun-07,2007,6,18,168,24,169,3
18-Jun-07,2007,6,18,169,1,169,2.97
18-Jun-07,2007,6,18,169,2,169,2.96
18-Jun-07,2007,6,18,169,3,169.1,9999
18-Jun-07,2007,6,18,169,4,169.1,2.94
18-Jun-07,2007,6,18,169,5,169.2,2.93
18-Jun-07,2007,6,18,169,6,169.2,2.65
18-Jun-07,2007,6,18,169,7,169.2,2.67
18-Jun-07,2007,6,18,169,8,169.3,2.64
18-Jun-07,2007,6,18,169,9,169.3,2.5
18-Jun-07,2007,6,18,169,10,169.4,2.53
18-Jun-07,2007,6,18,169,11,169.4,2.44
18-Jun-07,2007,6,18,169,12,169.5,2.54
18-Jun-07,2007,6,18,169,13,169.5,2.33
18-Jun-07,2007,6,18,169,14,169.5,2.41
18-Jun-07,2007,6,18,169,15,169.6,2.58
18-Jun-07,2007,6,18,169,16,169.6,2.55
18-Jun-07,2007,6,18,169,17,169.7,2.82
18-Jun-07,2007,6,18,169,18,169.7,3.02
18-Jun-07,2007,6,18,169,19,169.7,3.02
18-Jun-07,2007,6,18,169,20,169.8,2.98
18-Jun-07,2007,6,18,169,21,169.8,2.75
18-Jun-07,2007,6,18,169,22,169.9,2.62
18-Jun-07,2007,6,18,169,23,169.9,2.56
19-Jun-07,2007,6,19,169,24,170,2.63
19-Jun-07,2007,6,19,170,1,170,2.44
19-Jun-07,2007,6,19,170,2,170,2.55
19-Jun-07,2007,6,19,170,3,170.1,2.56
19-Jun-07,2007,6,19,170,4,170.1,2.61
19-Jun-07,2007,6,19,170,5,170.2,2.84
19-Jun-07,2007,6,19,170,6,170.2,2.33
19-Jun-07,2007,6,19,170,7,170.2,2.74
19-Jun-07,2007,6,19,170,8,170.3,2.75
19-Jun-07,2007,6,19,170,9,170.3,2.88
19-Jun-07,2007,6,19,170,10,170.4,9999
19-Jun-07,2007,6,19,170,11,170.4,3.07
19-Jun-07,2007,6,19,170,12,170.5,3.22
19-Jun-07,2007,6,19,170,13,170.5,3.45
19-Jun-07,2007,6,19,170,14,170.5,3.27
19-Jun-07,2007,6,19,170,15,170.6,3.41
19-Jun-07,2007,6,19,170,16,170.6,3.55
19-Jun-07,2007,6,19,170,17,170.7,3.26
19-Jun-07,2007,6,19,170,18,170.7,2.33
19-Jun-07,2007,6,19,170,19,170.7,2.7
19-Jun-07,2007,6,19,170,20,170.8,2.97
19-Jun-07,2007,6,19,170,21,170.8,3.09
19-Jun-07,2007,6,19,170,22,170.9,2.92
19-Jun-07,2007,6,19,170,23,170.9,2.8
20-Jun-07,2007,6,20,170,24,171,2.68
20-Jun-07,2007,6,20,171,1,171,2.61
20-Jun-07,2007,6,20,171,2,171,2.65
20-Jun-07,2007,6,20,171,3,171.1,2.57
20-Jun-07,2007,6,20,171,4,171.1,2.52
20-Jun-07,2007,6,20,171,5,171.2,2.6
20-Jun-07,2007,6,20,171,6,171.2,2.65
20-Jun-07,2007,6,20,171,7,171.2,2.18
20-Jun-07,2007,6,20,171,8,171.3,2.22
20-Jun-07,2007,6,20,171,9,171.3,2.48
20-Jun-07,2007,6,20,171,10,171.4,2.26
20-Jun-07,2007,6,20,171,11,171.4,2.2
20-Jun-07,2007,6,20,171,12,171.5,2.49
20-Jun-07,2007,6,20,171,13,171.5,2.64
20-Jun-07,2007,6,20,171,14,171.5,2.65
20-Jun-07,2007,6,20,171,15,171.6,2.7
20-Jun-07,2007,6,20,171,16,171.6,2.95
20-Jun-07,2007,6,20,171,17,171.7,2.86
20-Jun-07,2007,6,20,171,18,171.7,2.92
20-Jun-07,2007,6,20,171,19,171.7,3.14
20-Jun-07,2007,6,20,171,20,171.8,3.13
20-Jun-07,2007,6,20,171,21,171.8,2.94
20-Jun-07,2007,6,20,171,22,171.9,2.88
20-Jun-07,2007,6,20,171,23,171.9,2.73
21-Jun-07,2007,6,21,171,24,172,2.74
21-Jun-07,2007,6,21,172,1,172,2.71
21-Jun-07,2007,6,21,172,2,172,9999
21-Jun-07,2007,6,21,172,3,172.1,2.68
21-Jun-07,2007,6,21,172,4,172.1,2.58
21-Jun-07,2007,6,21,172,5,172.2,2.7
21-Jun-07,2007,6,21,172,6,172.2,2.46
21-Jun-07,2007,6,21,172,7,172.2,2.22
21-Jun-07,2007,6,21,172,8,172.3,2.56
21-Jun-07,2007,6,21,172,9,172.3,2.78
21-Jun-07,2007,6,21,172,10,172.4,3.09
21-Jun-07,2007,6,21,172,11,172.4,2.79
21-Jun-07,2007,6,21,172,12,172.5,2.55
21-Jun-07,2007,6,21,172,13,172.5,2.76
21-Jun-07,2007,6,21,172,14,172.5,2.87
21-Jun-07,2007,6,21,172,15,172.6,2.78
21-Jun-07,2007,6,21,172,16,172.6,2.7
21-Jun-07,2007,6,21,172,17,172.7,2.81
21-Jun-07,2007,6,21,172,18,172.7,2.97
21-Jun-07,2007,6,21,172,19,172.7,3.24
21-Jun-07,2007,6,21,172,20,172.8,3.14
21-Jun-07,2007,6,21,172,21,172.8,3.19
21-Jun-07,2007,6,21,172,22,172.9,3.22
21-Jun-07,2007,6,21,172,23,172.9,2.69
22-Jun-07,2007,6,22,172,24,173,1.89
22-Jun-07,2007,6,22,173,1,173,1.96
22-Jun-07,2007,6,22,173,2,173,2.1
22-Jun-07,2007,6,22,173,3,173.1,2.16
22-Jun-07,2007,6,22,173,4,173.1,2.02
22-Jun-07,2007,6,22,173,5,173.2,2.04
22-Jun-07,2007,6,22,173,6,173.2,2.18
22-Jun-07,2007,6,22,173,7,173.2,2.05
22-Jun-07,2007,6,22,173,8,173.3,1.95
22-Jun-07,2007,6,22,173,9,173.3,2.13
22-Jun-07,2007,6,22,173,10,173.4,1.98
22-Jun-07,2007,6,22,173,11,173.4,2.1
22-Jun-07,2007,6,22,173,12,173.5,2.33
22-Jun-07,2007,6,22,173,13,173.5,2.55
22-Jun-07,2007,6,22,173,14,173.5,9999
22-Jun-07,2007,6,22,173,15,173.6,2.42
22-Jun-07,2007,6,22,173,16,173.6,2.36
22-Jun-07,2007,6,22,173,17,173.7,2.43
22-Jun-07,2007,6,22,173,18,173.7,2.61
22-Jun-07,2007,6,22,173,19,173.7,2.7
22-Jun-07,2007,6,22,173,20,173.8,2.64
22-Jun-07,2007,6,22,173,21,173.8,2.59
22-Jun-07,2007,6,22,173,22,173.9,2.56
22-Jun-07,2007,6,22,173,23,173.9,2.56
23-Jun-07,2007,6,23,173,24,174,2.6
23-Jun-07,2007,6,23,174,1,174,2.56
23-Jun-07,2007,6,23,174,2,174,2.67
23-Jun-07,2007,6,23,174,3,174.1,2.41
23-Jun-07,2007,6,23,174,4,174.1,2.55
23-Jun-07,2007,6,23,174,5,174.2,2.52
23-Jun-07,2007,6,23,174,6,174.2,2.37
23-Jun-07,2007,6,23,174,7,174.2,2.13
23-Jun-07,2007,6,23,174,8,174.3,2.18
23-Jun-07,2007,6,23,174,9,174.3,2.22
23-Jun-07,2007,6,23,174,10,174.4,2.47
23-Jun-07,2007,6,23,174,11,174.4,2.61
23-Jun-07,2007,6,23,174,12,174.5,2.42
23-Jun-07,2007,6,23,174,13,174.5,2.64
23-Jun-07,2007,6,23,174,14,174.5,2.52
23-Jun-07,2007,6,23,174,15,174.6,2.66
23-Jun-07,2007,6,23,174,16,174.6,2.82
23-Jun-07,2007,6,23,174,17,174.7,2.77
23-Jun-07,2007,6,23,174,18,174.7,2.9
23-Jun-07,2007,6,23,174,19,174.7,3.11
23-Jun-07,2007,6,23,174,20,174.8,3.02
23-Jun-07,2007,6,23,174,21,174.8,2.97
23-Jun-07,2007,6,23,174,22,174.9,2.72
23-Jun-07,2007,6,23,174,23,174.9,2.79
24-Jun-07,2007,6,24,174,24,175,2.7
24-Jun-07,2007,6,24,175,1,175,2.62
24-Jun-07,2007,6,24,175,2,175,9999
24-Jun-07,2007,6,24,175,3,175.1,2.64
24-Jun-07,2007,6,24,175,4,175.1,2.58
24-Jun-07,2007,6,24,175,5,175.2,2.48
24-Jun-07,2007,6,24,175,6,175.2,2.01
24-Jun-07,2007,6,24,175,7,175.2,1.97
24-Jun-07,2007,6,24,175,8,175.3,2.18
24-Jun-07,2007,6,24,175,9,175.3,1.82
24-Jun-07,2007,6,24,175,10,175.4,1.75
24-Jun-07,2007,6,24,175,11,175.4,2.04
24-Jun-07,2007,6,24,175,12,175.5,1.93
24-Jun-07,2007,6,24,175,13,175.5,1.94
24-Jun-07,2007,6,24,175,14,175.5,2.09
24-Jun-07,2007,6,24,175,15,175.6,2.07
24-Jun-07,2007,6,24,175,16,175.6,1.86
24-Jun-07,2007,6,24,175,17,175.7,1.6
24-Jun-07,2007,6,24,175,18,175.7,1.65
24-Jun-07,2007,6,24,175,19,175.7,1.66
24-Jun-07,2007,6,24,175,20,175.8,1.92
24-Jun-07,2007,6,24,175,21,175.8,2.01
24-Jun-07,2007,6,24,175,22,175.9,2.16
24-Jun-07,2007,6,24,175,23,175.9,1.84
25-Jun-07,2007,6,25,175,24,176,1.77
25-Jun-07,2007,6,25,176,1,176,1.93
25-Jun-07,2007,6,25,176,2,176,1.93
25-Jun-07,2007,6,25,176,3,176.1,2
25-Jun-07,2007,6,25,176,4,176.1,1.97
25-Jun-07,2007,6,25,176,5,176.2,1.9
25-Jun-07,2007,6,25,176,6,176.2,1.93
25-Jun-07,2007,6,25,176,7,176.2,1.95
25-Jun-07,2007,6,25,176,8,176.3,1.95
25-Jun-07,2007,6,25,176,9,176.3,1.42
25-Jun-07,2007,6,25,176,10,176.4,1.21
25-Jun-07,2007,6,25,176,11,176.4,1.49
25-Jun-07,2007,6,25,176,12,176.5,1.48
25-Jun-07,2007,6,25,176,13,176.5,9999
25-Jun-07,2007,6,25,176,14,176.5,1.48
25-Jun-07,2007,6,25,176,15,176.6,1.74
25-Jun-07,2007,6,25,176,16,176.6,1.66
25-Jun-07,2007,6,25,176,17,176.7,1.9
25-Jun-07,2007,6,25,176,18,176.7,1.99
25-Jun-07,2007,6,25,176,19,176.7,2.11
25-Jun-07,2007,6,25,176,20,176.8,2.07
25-Jun-07,2007,6,25,176,21,176.8,2.03
25-Jun-07,2007,6,25,176,22,176.9,2
25-Jun-07,2007,6,25,176,23,176.9,1.84
26-Jun-07,2007,6,26,176,24,177,1.85
26-Jun-07,2007,6,26,177,1,177,1.8
26-Jun-07,2007,6,26,177,2,177,1.88
26-Jun-07,2007,6,26,177,3,177.1,1.89
26-Jun-07,2007,6,26,177,4,177.1,1.92
26-Jun-07,2007,6,26,177,5,177.2,1.95
26-Jun-07,2007,6,26,177,6,177.2,1.94
26-Jun-07,2007,6,26,177,7,177.2,1.94
26-Jun-07,2007,6,26,177,8,177.3,2.03
26-Jun-07,2007,6,26,177,9,177.3,2.03
26-Jun-07,2007,6,26,177,10,177.4,2.01
26-Jun-07,2007,6,26,177,11,177.4,2.1
26-Jun-07,2007,6,26,177,12,177.5,2.16
26-Jun-07,2007,6,26,177,13,177.5,2.16
26-Jun-07,2007,6,26,177,14,177.5,2.18
26-Jun-07,2007,6,26,177,15,177.6,2.24
26-Jun-07,2007,6,26,177,16,177.6,2.16
26-Jun-07,2007,6,26,177,17,177.7,2.35
26-Jun-07,2007,6,26,177,18,177.7,9999
26-Jun-07,2007,6,26,177,19,177.7,2.39
26-Jun-07,2007,6,26,177,20,177.8,2.25
26-Jun-07,2007,6,26,177,21,177.8,2.1
26-Jun-07,2007,6,26,177,22,177.9,2.01
26-Jun-07,2007,6,26,177,23,177.9,2
27-Jun-07,2007,6,27,177,24,178,2.04
27-Jun-07,2007,6,27,178,1,178,1.92
27-Jun-07,2007,6,27,178,2,178,1.96
27-Jun-07,2007,6,27,178,3,178.1,1.94
27-Jun-07,2007,6,27,178,4,178.1,1.97
27-Jun-07,2007,6,27,178,5,178.2,1.94
27-Jun-07,2007,6,27,178,6,178.2,2.1
27-Jun-07,2007,6,27,178,7,178.2,1.88
27-Jun-07,2007,6,27,178,8,178.3,1.95
27-Jun-07,2007,6,27,178,9,178.3,1.94
27-Jun-07,2007,6,27,178,10,178.4,1.99
27-Jun-07,2007,6,27,178,11,178.4,2.04
27-Jun-07,2007,6,27,178,12,178.5,2.12
27-Jun-07,2007,6,27,178,13,178.5,2.04
27-Jun-07,2007,6,27,178,14,178.5,2.11
27-Jun-07,2007,6,27,178,15,178.6,2.17
27-Jun-07,2007,6,27,178,16,178.6,2.03
27-Jun-07,2007,6,27,178,17,178.7,2.29
27-Jun-07,2007,6,27,178,18,178.7,2.3
27-Jun-07,2007,6,27,178,19,178.7,2.21
27-Jun-07,2007,6,27,178,20,178.8,2.11
27-Jun-07,2007,6,27,178,21,178.8,1.96
27-Jun-07,2007,6,27,178,22,178.9,2
27-Jun-07,2007,6,27,178,23,178.9,2.1
28-Jun-07,2007,6,28,178,24,179,1.99
28-Jun-07,2007,6,28,179,1,179,1.85
28-Jun-07,2007,6,28,179,2,179,1.81
28-Jun-07,2007,6,28,179,3,179.1,9999
28-Jun-07,2007,6,28,179,4,179.1,1.79
28-Jun-07,2007,6,28,179,5,179.2,1.86
28-Jun-07,2007,6,28,179,6,179.2,1.93
28-Jun-07,2007,6,28,179,7,179.2,1.9
28-Jun-07,2007,6,28,179,8,179.3,1.95
28-Jun-07,2007,6,28,179,9,179.3,2.05
28-Jun-07,2007,6,28,179,10,179.4,1.95
28-Jun-07,2007,6,28,179,11,179.4,2.03
28-Jun-07,2007,6,28,179,12,179.5,2.23
28-Jun-07,2007,6,28,179,13,179.5,2.3
28-Jun-07,2007,6,28,179,14,179.5,2.3
28-Jun-07,2007,6,28,179,15,179.6,2.35
28-Jun-07,2007,6,28,179,16,179.6,2.29
28-Jun-07,2007,6,28,179,17,179.7,2.32
28-Jun-07,2007,6,28,179,18,179.7,2.06
28-Jun-07,2007,6,28,179,19,179.7,2.33
28-Jun-07,2007,6,28,179,20,179.8,2.25
28-Jun-07,2007,6,28,179,21,179.8,2.18
28-Jun-07,2007,6,28,179,22,179.9,2.21
28-Jun-07,2007,6,28,179,23,179.9,2.24
29-Jun-07,2007,6,29,179,24,180,2.31
29-Jun-07,2007,6,29,180,1,180,2.23
29-Jun-07,2007,6,29,180,2,180,2.11
29-Jun-07,2007,6,29,180,3,180.1,2.03
29-Jun-07,2007,6,29,180,4,180.1,1.52
29-Jun-07,2007,6,29,180,5,180.2,1.39
29-Jun-07,2007,6,29,180,6,180.2,1.31
29-Jun-07,2007,6,29,180,7,180.2,1.36
29-Jun-07,2007,6,29,180,8,180.3,1.72
29-Jun-07,2007,6,29,180,9,180.3,1.83
29-Jun-07,2007,6,29,180,10,180.4,1.49
29-Jun-07,2007,6,29,180,11,180.4,1.83
29-Jun-07,2007,6,29,180,12,180.5,1.71
29-Jun-07,2007,6,29,180,13,180.5,9999
29-Jun-07,2007,6,29,180,14,180.5,1.88
29-Jun-07,2007,6,29,180,15,180.6,1.82
29-Jun-07,2007,6,29,180,16,180.6,1.88
29-Jun-07,2007,6,29,180,17,180.7,1.84
29-Jun-07,2007,6,29,180,18,180.7,1.86
29-Jun-07,2007,6,29,180,19,180.7,2
29-Jun-07,2007,6,29,180,20,180.8,2.16
29-Jun-07,2007,6,29,180,21,180.8,2.24
29-Jun-07,2007,6,29,180,22,180.9,2.05
29-Jun-07,2007,6,29,180,23,180.9,2.01
30-Jun-07,2007,6,30,180,24,181,2.13
30-Jun-07,2007,6,30,181,1,181,2.14
30-Jun-07,2007,6,30,181,2,181,2.17
30-Jun-07,2007,6,30,181,3,181.1,2.17
30-Jun-07,2007,6,30,181,4,181.1,2.18
30-Jun-07,2007,6,30,181,5,181.2,2.1
30-Jun-07,2007,6,30,181,6,181.2,2.1
30-Jun-07,2007,6,30,181,7,181.2,2.37
30-Jun-07,2007,6,30,181,8,181.3,2.43
30-Jun-07,2007,6,30,181,9,181.3,2.1
30-Jun-07,2007,6,30,181,10,181.4,1.95
30-Jun-07,2007,6,30,181,11,181.4,1.92
30-Jun-07,2007,6,30,181,12,181.5,2.05
30-Jun-07,2007,6,30,181,13,181.5,2.12
30-Jun-07,2007,6,30,181,14,181.5,2.17
30-Jun-07,2007,6,30,181,15,181.6,2.23
30-Jun-07,2007,6,30,181,16,181.6,2.24
30-Jun-07,2007,6,30,181,17,181.7,1.82
30-Jun-07,2007,6,30,181,18,181.7,1.73
30-Jun-07,2007,6,30,181,19,181.7,1.77
30-Jun-07,2007,6,30,181,20,181.8,1.77
30-Jun-07,2007,6,30,181,21,181.8,1.71
30-Jun-07,2007,6,30,181,22,181.9,1.52
30-Jun-07,2007,6,30,181,23,181.9,1.71
01-Jul-07,2007,7,1,181,24,182,1.56
01-Jul-07,2007,7,1,182,1,182,9999
01-Jul-07,2007,7,1,182,2,182,1.53
01-Jul-07,2007,7,1,182,3,182.1,1.32
01-Jul-07,2007,7,1,182,4,182.1,1.5
01-Jul-07,2007,7,1,182,5,182.2,1.63
01-Jul-07,2007,7,1,182,6,182.2,1.61
01-Jul-07,2007,7,1,182,7,182.2,1.54
01-Jul-07,2007,7,1,182,8,182.3,1.61
01-Jul-07,2007,7,1,182,9,182.3,1.83
01-Jul-07,2007,7,1,182,10,182.4,1.81
01-Jul-07,2007,7,1,182,11,182.4,1.86
01-Jul-07,2007,7,1,182,12,182.5,1.71
01-Jul-07,2007,7,1,182,13,182.5,1.72
01-Jul-07,2007,7,1,182,14,182.5,1.83
01-Jul-07,2007,7,1,182,15,182.6,1.88
01-Jul-07,2007,7,1,182,16,182.6,1.94
01-Jul-07,2007,7,1,182,17,182.7,1.89
01-Jul-07,2007,7,1,182,18,182.7,2.14
01-Jul-07,2007,7,1,182,19,182.7,2.1
01-Jul-07,2007,7,1,182,20,182.8,2.23
01-Jul-07,2007,7,1,182,21,182.8,2.12
01-Jul-07,2007,7,1,182,22,182.9,2.21
01-Jul-07,2007,7,1,182,23,182.9,2.11
02-Jul-07,2007,7,2,182,24,183,2.18
02-Jul-07,2007,7,2,183,1,183,2.17
02-Jul-07,2007,7,2,183,2,183,2.28
02-Jul-07,2007,7,2,183,3,183.1,2.23
02-Jul-07,2007,7,2,183,4,183.1,2.2
02-Jul-07,2007,7,2,183,5,183.2,1.95
02-Jul-07,2007,7,2,183,6,183.2,2.02
02-Jul-07,2007,7,2,183,7,183.2,2.01
02-Jul-07,2007,7,2,183,8,183.3,2.06
02-Jul-07,2007,7,2,183,9,183.3,2.1
02-Jul-07,2007,7,2,183,10,183.4,2.08
02-Jul-07,2007,7,2,183,11,183.4,1.79
02-Jul-07,2007,7,2,183,12,183.5,9999
02-Jul-07,2007,7,2,183,13,183.5,1.8
02-Jul-07,2007,7,2,183,14,183.5,1.67
02-Jul-07,2007,7,2,183,15,183.6,1.74
02-Jul-07,2007,7,2,183,16,183.6,1.64
02-Jul-07,2007,7,2,183,17,183.7,1.55
02-Jul-07,2007,7,2,183,18,183.7,1.77
02-Jul-07,2007,7,2,183,19,183.7,1.99
02-Jul-07,2007,7,2,183,20,183.8,1.86
02-Jul-07,2007,7,2,183,21,183.8,1.75
02-Jul-07,2007,7,2,183,22,183.9,1.95
02-Jul-07,2007,7,2,183,23,183.9,2.01
03-Jul-07,2007,7,3,183,24,184,2.04
03-Jul-07,2007,7,3,184,1,184,2.03
03-Jul-07,2007,7,3,184,2,184,2.04
03-Jul-07,2007,7,3,184,3,184.1,2.05
03-Jul-07,2007,7,3,184,4,184.1,2.04
03-Jul-07,2007,7,3,184,5,184.2,2.11
03-Jul-07,2007,7,3,184,6,184.2,2.06
03-Jul-07,2007,7,3,184,7,184.2,1.95
03-Jul-07,2007,7,3,184,8,184.3,1.63
03-Jul-07,2007,7,3,184,9,184.3,1.9
03-Jul-07,2007,7,3,184,10,184.4,1.89
03-Jul-07,2007,7,3,184,11,184.4,2.12
03-Jul-07,2007,7,3,184,12,184.5,1.95
03-Jul-07,2007,7,3,184,13,184.5,2.23
03-Jul-07,2007,7,3,184,14,184.5,2.17
03-Jul-07,2007,7,3,184,15,184.6,2.03
03-Jul-07,2007,7,3,184,16,184.6,2.07
03-Jul-07,2007,7,3,184,17,184.7,2.28
03-Jul-07,2007,7,3,184,18,184.7,2.3
03-Jul-07,2007,7,3,184,19,184.7,2.42
03-Jul-07,2007,7,3,184,20,184.8,2.36
03-Jul-07,2007,7,3,184,21,184.8,2.24
03-Jul-07,2007,7,3,184,22,184.9,2.29
03-Jul-07,2007,7,3,184,23,184.9,9999
04-Jul-07,2007,7,4,184,24,185,2.26
04-Jul-07,2007,7,4,185,1,185,2.21
04-Jul-07,2007,7,4,185,2,185,2.26
04-Jul-07,2007,7,4,185,3,185.1,2.34
04-Jul-07,2007,7,4,185,4,185.1,2
04-Jul-07,2007,7,4,185,5,185.2,2.11
04-Jul-07,2007,7,4,185,6,185.2,2.04
04-Jul-07,2007,7,4,185,7,185.2,1.88
04-Jul-07,2007,7,4,185,8,185.3,1.87
04-Jul-07,2007,7,4,185,9,185.3,2.12
04-Jul-07,2007,7,4,185,10,185.4,2.04
04-Jul-07,2007,7,4,185,11,185.4,2.06
04-Jul-07,2007,7,4,185,12,185.5,2.08
04-Jul-07,2007,7,4,185,13,185.5,2.07
04-Jul-07,2007,7,4,185,14,185.5,2.02
04-Jul-07,2007,7,4,185,15,185.6,2.21
04-Jul-07,2007,7,4,185,16,185.6,2.04
04-Jul-07,2007,7,4,185,17,185.7,2.18
04-Jul-07,2007,7,4,185,18,185.7,2.28
04-Jul-07,2007,7,4,185,19,185.7,2.3
04-Jul-07,2007,7,4,185,20,185.8,2.34
04-Jul-07,2007,7,4,185,21,185.8,2.28
04-Jul-07,2007,7,4,185,22,185.9,2.34
04-Jul-07,2007,7,4,185,23,185.9,2.44
05-Jul-07,2007,7,5,185,24,186,2.38
05-Jul-07,2007,7,5,186,1,186,2.4
05-Jul-07,2007,7,5,186,2,186,2.39
05-Jul-07,2007,7,5,186,3,186.1,2.35
05-Jul-07,2007,7,5,186,4,186.1,2.34
05-Jul-07,2007,7,5,186,5,186.2,9999
05-Jul-07,2007,7,5,186,6,186.2,2.34
05-Jul-07,2007,7,5,186,7,186.2,1.95
05-Jul-07,2007,7,5,186,8,186.3,2.21
05-Jul-07,2007,7,5,186,9,186.3,2.2
05-Jul-07,2007,7,5,186,10,186.4,2.36
05-Jul-07,2007,7,5,186,11,186.4,2.3
05-Jul-07,2007,7,5,186,12,186.5,2.42
05-Jul-07,2007,7,5,186,13,186.5,2.39
05-Jul-07,2007,7,5,186,14,186.5,2.39
05-Jul-07,2007,7,5,186,15,186.6,2.49
05-Jul-07,2007,7,5,186,16,186.6,2.31
05-Jul-07,2007,7,5,186,17,186.7,2.21
05-Jul-07,2007,7,5,186,18,186.7,2.01
05-Jul-07,2007,7,5,186,19,186.7,2.09
05-Jul-07,2007,7,5,186,20,186.8,2.05
05-Jul-07,2007,7,5,186,21,186.8,2.05
05-Jul-07,2007,7,5,186,22,186.9,2.07
05-Jul-07,2007,7,5,186,23,186.9,2.22
06-Jul-07,2007,7,6,186,24,187,2.09
06-Jul-07,2007,7,6,187,1,187,2.11
06-Jul-07,2007,7,6,187,2,187,2.07
06-Jul-07,2007,7,6,187,3,187.1,2.19
06-Jul-07,2007,7,6,187,4,187.1,2.13
06-Jul-07,2007,7,6,187,5,187.2,2.11
06-Jul-07,2007,7,6,187,6,187.2,2.05
06-Jul-07,2007,7,6,187,7,187.2,1.98
06-Jul-07,2007,7,6,187,8,187.3,2.02
06-Jul-07,2007,7,6,187,9,187.3,1.94
06-Jul-07,2007,7,6,187,10,187.4,2.04
06-Jul-07,2007,7,6,187,11,187.4,2.14
06-Jul-07,2007,7,6,187,12,187.5,2.17
06-Jul-07,2007,7,6,187,13,187.5,2.17
06-Jul-07,2007,7,6,187,14,187.5,2.52
06-Jul-07,2007,7,6,187,15,187.6,9999
06-Jul-07,2007,7,6,187,16,187.6,2.42
06-Jul-07,2007,7,6,187,17,187.7,2.36
06-Jul-07,2007,7,6,187,18,187.7,2.18
06-Jul-07,2007,7,6,187,19,187.7,2.41
06-Jul-07,2007,7,6,187,20,187.8,2.57
06-Jul-07,2007,7,6,187,21,187.8,2.7
06-Jul-07,2007,7,6,187,22,187.9,2.52
06-Jul-07,2007,7,6,187,23,187.9,2.56
07-Jul-07,2007,7,7,187,24,188,2.36
07-Jul-07,2007,7,7,188,1,188,2.31
07-Jul-07,2007,7,7,188,2,188,2.45
07-Jul-07,2007,7,7,188,3,188.1,2.4
07-Jul-07,2007,7,7,188,4,188.1,2.33
07-Jul-07,2007,7,7,188,5,188.2,2.42
07-Jul-07,2007,7,7,188,6,188.2,2.3
07-Jul-07,2007,7,7,188,7,188.2,2.04
07-Jul-07,2007,7,7,188,8,188.3,2.28
07-Jul-07,2007,7,7,188,9,188.3,2.3
07-Jul-07,2007,7,7,188,10,188.4,2.58
07-Jul-07,2007,7,7,188,11,188.4,2.37
07-Jul-07,2007,7,7,188,12,188.5,3.05
07-Jul-07,2007,7,7,188,13,188.5,2.6
07-Jul-07,2007,7,7,188,14,188.5,2.65
07-Jul-07,2007,7,7,188,15,188.6,2.85
07-Jul-07,2007,7,7,188,16,188.6,2.97
07-Jul-07,2007,7,7,188,17,188.7,2.92
