Hourly Year,Year,Month,Day,Day,Houre,Day,Rtot,Rr,Rmyc,Ra,Rh
05-Sep-07,2007,9,5,248,15,248.6,4.23,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,16,248.6,4.1,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,17,248.7,4.42,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,18,248.7,4.7,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,19,248.7,4.69,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,20,248.8,4.55,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,21,248.8,3.99,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,22,248.9,3.93,9999,9999,9999,9999
05-Sep-07,2007,9,5,248,23,248.9,3.45,9999,9999,9999,9999
06-Sep-07,2007,9,6,248,24,249,3.51,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,1,249,3.7,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,2,249,3.64,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,3,249.1,3.64,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,4,249.1,3.5,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,5,249.2,3.45,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,6,249.2,3.44,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,7,249.2,3.4,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,8,249.3,3.7,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,9,249.3,3.9,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,10,249.4,3.87,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,11,249.4,3.94,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,12,249.5,3.85,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,13,249.5,4,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,14,249.5,4.21,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,15,249.6,4.36,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,16,249.6,9999,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,17,249.7,4.36,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,18,249.7,4.51,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,19,249.7,5.08,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,20,249.8,4.69,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,21,249.8,4.7,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,22,249.9,4.64,9999,9999,9999,9999
06-Sep-07,2007,9,6,249,23,249.9,4.89,9999,9999,9999,9999
07-Sep-07,2007,9,7,249,24,250,4.54,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,1,250,4.94,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,2,250,4.56,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,3,250.1,4.65,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,4,250.1,4.41,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,5,250.2,4.15,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,6,250.2,4.29,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,7,250.2,3.8,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,8,250.3,4.26,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,9,250.3,4.62,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,10,250.4,4.56,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,11,250.4,4.45,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,12,250.5,4.24,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,13,250.5,4.49,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,14,250.5,4.36,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,15,250.6,4.55,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,16,250.6,4.45,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,17,250.7,4.75,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,18,250.7,4.3,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,19,250.7,4.15,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,20,250.8,3.92,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,21,250.8,3.77,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,22,250.9,3.58,9999,9999,9999,9999
07-Sep-07,2007,9,7,250,23,250.9,3.48,9999,9999,9999,9999
08-Sep-07,2007,9,8,250,24,251,3.38,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,1,251,3.36,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,2,251,3.11,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,3,251.1,3.06,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,4,251.1,3.05,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,5,251.2,3.14,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,6,251.2,3.26,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,7,251.2,9999,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,8,251.3,3.37,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,9,251.3,3.14,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,10,251.4,3.04,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,11,251.4,3.38,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,12,251.5,3.41,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,13,251.5,3.53,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,14,251.5,3.55,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,15,251.6,3.48,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,16,251.6,3.38,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,17,251.7,3.67,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,18,251.7,3.91,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,19,251.7,3.93,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,20,251.8,3.81,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,21,251.8,3.86,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,22,251.9,3.79,9999,9999,9999,9999
08-Sep-07,2007,9,8,251,23,251.9,3.74,9999,9999,9999,9999
09-Sep-07,2007,9,9,251,24,252,3.46,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,1,252,3.47,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,2,252,3.59,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,3,252.1,3.62,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,4,252.1,3.56,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,5,252.2,3.4,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,6,252.2,3.5,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,7,252.2,3.28,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,8,252.3,3.36,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,9,252.3,2.95,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,10,252.4,3.45,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,11,252.4,3.59,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,12,252.5,3.6,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,13,252.5,4,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,14,252.5,3.95,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,15,252.6,4.17,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,16,252.6,4.23,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,17,252.7,4.03,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,18,252.7,3.83,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,19,252.7,3.57,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,20,252.8,9999,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,21,252.8,3.58,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,22,252.9,3.48,9999,9999,9999,9999
09-Sep-07,2007,9,9,252,23,252.9,3.38,9999,9999,9999,9999
10-Sep-07,2007,9,10,252,24,253,3.35,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,1,253,3.4,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,2,253,3.48,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,3,253.1,3.39,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,4,253.1,3.35,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,5,253.2,3.38,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,6,253.2,3.3,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,7,253.2,3.21,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,8,253.3,2.83,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,9,253.3,2.98,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,10,253.4,3.62,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,11,253.4,3.04,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,12,253.5,3.42,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,13,253.5,3.15,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,14,253.5,3.09,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,15,253.6,3.15,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,16,253.6,3.23,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,17,253.7,3.38,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,18,253.7,3.4,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,19,253.7,3.23,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,20,253.8,3.14,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,21,253.8,3.12,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,22,253.9,3.1,9999,9999,9999,9999
10-Sep-07,2007,9,10,253,23,253.9,3.03,9999,9999,9999,9999
11-Sep-07,2007,9,11,253,24,254,2.78,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,1,254,2.76,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,2,254,2.8,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,3,254.1,2.7,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,4,254.1,2.62,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,5,254.2,2.59,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,6,254.2,2.61,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,7,254.2,2.55,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,8,254.3,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,9,254.3,2.58,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,10,254.4,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,11,254.4,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,12,254.5,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,13,254.5,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,14,254.5,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,15,254.6,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,16,254.6,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,17,254.7,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,18,254.7,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,19,254.7,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,20,254.8,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,21,254.8,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,22,254.9,9999,9999,9999,9999,9999
11-Sep-07,2007,9,11,254,23,254.9,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,254,24,255,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,1,255,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,2,255,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,3,255.1,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,4,255.1,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,5,255.2,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,6,255.2,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,7,255.2,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,8,255.3,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,9,255.3,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,10,255.4,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,11,255.4,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,12,255.5,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,13,255.5,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,14,255.5,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,15,255.6,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,16,255.6,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,17,255.7,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,18,255.7,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,19,255.7,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,20,255.8,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,21,255.8,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,22,255.9,9999,9999,9999,9999,9999
12-Sep-07,2007,9,12,255,23,255.9,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,255,24,256,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,1,256,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,2,256,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,3,256.1,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,4,256.1,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,5,256.2,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,6,256.2,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,7,256.2,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,8,256.3,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,9,256.3,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,10,256.4,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,11,256.4,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,12,256.5,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,13,256.5,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,14,256.5,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,15,256.6,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,16,256.6,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,17,256.7,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,18,256.7,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,19,256.7,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,20,256.8,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,21,256.8,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,22,256.9,9999,9999,9999,9999,9999
13-Sep-07,2007,9,13,256,23,256.9,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,256,24,257,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,1,257,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,2,257,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,3,257.1,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,4,257.1,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,5,257.2,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,6,257.2,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,7,257.2,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,8,257.3,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,9,257.3,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,10,257.4,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,11,257.4,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,12,257.5,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,13,257.5,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,14,257.5,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,15,257.6,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,16,257.6,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,17,257.7,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,18,257.7,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,19,257.7,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,20,257.8,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,21,257.8,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,22,257.9,9999,9999,9999,9999,9999
14-Sep-07,2007,9,14,257,23,257.9,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,257,24,258,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,1,258,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,2,258,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,3,258.1,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,4,258.1,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,5,258.2,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,6,258.2,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,7,258.2,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,8,258.3,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,9,258.3,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,10,258.4,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,11,258.4,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,12,258.5,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,13,258.5,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,14,258.5,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,15,258.6,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,16,258.6,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,17,258.7,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,18,258.7,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,19,258.7,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,20,258.8,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,21,258.8,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,22,258.9,9999,9999,9999,9999,9999
15-Sep-07,2007,9,15,258,23,258.9,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,258,24,259,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,1,259,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,2,259,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,3,259.1,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,4,259.1,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,5,259.2,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,6,259.2,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,7,259.2,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,8,259.3,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,9,259.3,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,10,259.4,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,11,259.4,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,12,259.5,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,13,259.5,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,14,259.5,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,15,259.6,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,16,259.6,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,17,259.7,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,18,259.7,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,19,259.7,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,20,259.8,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,21,259.8,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,22,259.9,9999,9999,9999,9999,9999
16-Sep-07,2007,9,16,259,23,259.9,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,259,24,260,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,1,260,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,2,260,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,3,260.1,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,4,260.1,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,5,260.2,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,6,260.2,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,7,260.2,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,8,260.3,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,9,260.3,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,10,260.4,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,11,260.4,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,12,260.5,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,13,260.5,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,14,260.5,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,15,260.6,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,16,260.6,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,17,260.7,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,18,260.7,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,19,260.7,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,20,260.8,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,21,260.8,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,22,260.9,9999,9999,9999,9999,9999
17-Sep-07,2007,9,17,260,23,260.9,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,260,24,261,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,1,261,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,2,261,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,3,261.1,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,4,261.1,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,5,261.2,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,6,261.2,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,7,261.2,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,8,261.3,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,9,261.3,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,10,261.4,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,11,261.4,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,12,261.5,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,13,261.5,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,14,261.5,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,15,261.6,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,16,261.6,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,17,261.7,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,18,261.7,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,19,261.7,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,20,261.8,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,21,261.8,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,22,261.9,9999,9999,9999,9999,9999
18-Sep-07,2007,9,18,261,23,261.9,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,261,24,262,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,1,262,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,2,262,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,3,262.1,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,4,262.1,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,5,262.2,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,6,262.2,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,7,262.2,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,8,262.3,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,9,262.3,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,10,262.4,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,11,262.4,9999,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,12,262.5,3.03,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,13,262.5,2.93,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,14,262.5,2.92,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,15,262.6,2.98,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,16,262.6,3.18,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,17,262.7,3.19,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,18,262.7,3.14,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,19,262.7,3.29,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,20,262.8,3.12,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,21,262.8,3.11,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,22,262.9,3.2,9999,9999,9999,9999
19-Sep-07,2007,9,19,262,23,262.9,3.16,9999,9999,9999,9999
20-Sep-07,2007,9,20,262,24,263,3.06,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,1,263,3.18,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,2,263,3.18,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,3,263.1,3.26,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,4,263.1,3.26,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,5,263.2,3.27,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,6,263.2,3.26,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,7,263.2,3.18,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,8,263.3,3.27,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,9,263.3,3.39,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,10,263.4,3.25,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,11,263.4,3.18,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,12,263.5,3.05,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,13,263.5,3.23,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,14,263.5,3.13,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,15,263.6,3.13,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,16,263.6,3.18,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,17,263.7,3.35,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,18,263.7,3.24,9999,9999,9999,9999
20-Sep-07,2007,9,20,263,19,263.7,3.34,9999,9999,9999,9999
