year, month, date,day, t_mean, t_max, t_min, I, nee
2.002000000000000000e+03,6.000000000000000000e+00,1.800000000000000000e+01,1.690000000000000000e+02,1.665000000000000213e+01,2.080000000000000071e+01,1.250000000000000000e+01,2.397779999999999845e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,1.900000000000000000e+01,1.700000000000000000e+02,1.462291666666666856e+01,2.000000000000000000e+01,7.500000000000000000e+00,2.952179999999999893e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.000000000000000000e+01,1.710000000000000000e+02,1.460416666666666252e+01,2.010000000000000142e+01,1.040000000000000036e+01,2.237940000000000040e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.100000000000000000e+01,1.720000000000000000e+02,1.422083333333333144e+01,1.930000000000000071e+01,1.000000000000000000e+01,2.547359999999999758e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.200000000000000000e+01,1.730000000000000000e+02,1.483749999999999680e+01,1.789999999999999858e+01,1.140000000000000036e+01,1.535039999999999871e+01,-9.663966140685442241e+00
2.002000000000000000e+03,6.000000000000000000e+00,2.300000000000000000e+01,1.740000000000000000e+02,1.467291666666667105e+01,1.839999999999999858e+01,1.080000000000000071e+01,2.393459999999999965e+01,-1.238439930467175643e+01
2.002000000000000000e+03,6.000000000000000000e+00,2.400000000000000000e+01,1.750000000000000000e+02,1.445000000000000462e+01,2.069999999999999929e+01,6.599999999999999645e+00,2.901060000000000016e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.500000000000000000e+01,1.760000000000000000e+02,1.412708333333333144e+01,1.939999999999999858e+01,7.099999999999999645e+00,1.810259999999999891e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.600000000000000000e+01,1.770000000000000000e+02,1.550208333333333677e+01,2.169999999999999929e+01,8.099999999999999645e+00,3.232260000000000133e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.700000000000000000e+01,1.780000000000000000e+02,1.377708333333333179e+01,1.710000000000000142e+01,1.019999999999999929e+01,2.198879999999999768e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.800000000000000000e+01,1.790000000000000000e+02,1.269982166666667034e+01,1.774904000000000082e+01,7.371120000000000339e+00,2.363220000000000098e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,2.900000000000000000e+01,1.800000000000000000e+02,1.280785666666666600e+01,1.839191999999999894e+01,5.809840000000000337e+00,2.157839999999999847e+01,nan
2.002000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+01,1.810000000000000000e+02,1.340194666666666734e+01,1.793271999999999977e+01,9.575279999999999347e+00,1.597679999999999900e+01,-8.177350239724530567e+00
2.002000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+00,1.820000000000000000e+02,1.340290333333333450e+01,1.618776000000000082e+01,1.090695999999999977e+01,1.510740000000000016e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+00,1.830000000000000000e+02,1.230178000000000083e+01,1.563672000000000040e+01,9.758960000000000079e+00,1.310939999999999905e+01,-7.382592737019188611e+00
2.002000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+00,1.840000000000000000e+02,1.319243666666666570e+01,1.618776000000000082e+01,1.058552000000000071e+01,1.320659999999999989e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,4.000000000000000000e+00,1.850000000000000000e+02,1.340290333333333628e+01,1.802456000000000103e+01,7.187439999999999607e+00,1.957859999999999800e+01,-8.754454683637170831e+00
2.002000000000000000e+03,7.000000000000000000e+00,5.000000000000000000e+00,1.860000000000000000e+02,1.427442666666667215e+01,1.793271999999999977e+01,1.168759999999999977e+01,1.059299999999999997e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,6.000000000000000000e+00,1.870000000000000000e+02,1.506941666666666890e+01,1.885112000000000165e+01,1.242231999999999914e+01,1.557359999999999900e+01,-7.466876887795374174e+00
2.002000000000000000e+03,7.000000000000000000e+00,7.000000000000000000e+00,1.880000000000000000e+02,1.446002000000000187e+01,1.738167999999999935e+01,1.278968000000000060e+01,9.734399999999999054e+00,-7.817871540114427198e-01
2.002000000000000000e+03,7.000000000000000000e+00,8.000000000000000000e+00,1.890000000000000000e+02,1.501441166666666760e+01,1.639999999999999858e+01,1.389175999999999966e+01,5.666399999999999437e+00,1.665379222861250952e+00
2.002000000000000000e+03,7.000000000000000000e+00,9.000000000000000000e+00,1.900000000000000000e+02,1.508124999999999893e+01,1.839999999999999858e+01,1.080000000000000071e+01,1.400579999999999892e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.000000000000000000e+01,1.910000000000000000e+02,1.251041666666666607e+01,1.689999999999999858e+01,8.300000000000000711e+00,1.765980000000000061e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.100000000000000000e+01,1.920000000000000000e+02,1.335625000000000284e+01,1.739999999999999858e+01,9.500000000000000000e+00,2.413980000000000103e+01,-8.964418754988301430e+00
2.002000000000000000e+03,7.000000000000000000e+00,1.200000000000000000e+01,1.930000000000000000e+02,1.265625000000000000e+01,1.550000000000000000e+01,8.500000000000000000e+00,9.314999999999999503e+00,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.300000000000000000e+01,1.940000000000000000e+02,1.557916666666666750e+01,2.119999999999999929e+01,9.800000000000000711e+00,2.964959999999999951e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.400000000000000000e+01,1.950000000000000000e+02,1.728541666666666998e+01,2.410000000000000142e+01,8.099999999999999645e+00,3.022739999999999938e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.500000000000000000e+01,1.960000000000000000e+02,1.894166666666666643e+01,2.430000000000000071e+01,1.119999999999999929e+01,2.590200000000000102e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.600000000000000000e+01,1.970000000000000000e+02,1.852499999999999503e+01,2.300000000000000000e+01,1.309999999999999964e+01,1.932479999999999976e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,1.700000000000000000e+01,1.980000000000000000e+02,1.622916666666666075e+01,2.130000000000000071e+01,1.219999999999999929e+01,2.524859999999999971e+01,-9.129767423683283312e+00
2.002000000000000000e+03,7.000000000000000000e+00,1.800000000000000000e+01,1.990000000000000000e+02,1.644166666666666643e+01,2.139999999999999858e+01,1.150000000000000000e+01,2.051820000000000022e+01,-9.217414872401967330e+00
2.002000000000000000e+03,7.000000000000000000e+00,1.900000000000000000e+01,2.000000000000000000e+02,1.618958333333333499e+01,2.130000000000000071e+01,1.090000000000000036e+01,2.962979999999999947e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.000000000000000000e+01,2.010000000000000000e+02,1.604374999999999929e+01,2.250000000000000000e+01,1.159999999999999964e+01,2.166300000000000026e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.100000000000000000e+01,2.020000000000000000e+02,1.416875000000000284e+01,1.789999999999999858e+01,9.199999999999999289e+00,1.548540000000000028e+01,-7.495024128274306641e+00
2.002000000000000000e+03,7.000000000000000000e+00,2.200000000000000000e+01,2.030000000000000000e+02,1.541041666666666998e+01,2.139999999999999858e+01,7.099999999999999645e+00,2.166300000000000026e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.300000000000000000e+01,2.040000000000000000e+02,1.608541666666666714e+01,1.800000000000000000e+01,1.340000000000000036e+01,7.048799999999999955e+00,-2.264760382660591986e+00
2.002000000000000000e+03,7.000000000000000000e+00,2.400000000000000000e+01,2.050000000000000000e+02,1.591666666666666252e+01,1.830000000000000071e+01,1.300000000000000000e+01,1.743479999999999919e+01,-1.039530804852401147e+01
2.002000000000000000e+03,7.000000000000000000e+00,2.500000000000000000e+01,2.060000000000000000e+02,1.570624999999999893e+01,1.980000000000000071e+01,1.090000000000000036e+01,1.156499999999999950e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.600000000000000000e+01,2.070000000000000000e+02,1.845833333333333570e+01,2.419999999999999929e+01,1.469999999999999929e+01,2.124540000000000006e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.700000000000000000e+01,2.080000000000000000e+02,1.825833333333333286e+01,2.230000000000000071e+01,1.500000000000000000e+01,1.627919999999999945e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.800000000000000000e+01,2.090000000000000000e+02,2.088541666666667140e+01,2.769999999999999929e+01,1.419999999999999929e+01,2.487239999999999895e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,2.900000000000000000e+01,2.100000000000000000e+02,2.255624999999999503e+01,3.130000000000000071e+01,1.619999999999999929e+01,2.302740000000000009e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,3.000000000000000000e+01,2.110000000000000000e+02,1.876850499999999755e+01,2.261655999999999977e+01,1.536120000000000019e+01,1.083239999999999981e+01,nan
2.002000000000000000e+03,7.000000000000000000e+00,3.100000000000000000e+01,2.120000000000000000e+02,1.614853666666667209e+01,1.921847999999999956e+01,1.223864000000000019e+01,8.506800000000000139e+00,-1.374778068669376685e+00
2.002000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,2.130000000000000000e+02,1.476041666666666607e+01,2.010000000000000142e+01,9.199999999999999289e+00,2.328119999999999834e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+00,2.140000000000000000e+02,1.498124999999999751e+01,2.019999999999999929e+01,8.900000000000000355e+00,1.753020000000000067e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+00,2.150000000000000000e+02,1.535416666666666430e+01,1.950000000000000000e+01,1.250000000000000000e+01,1.401660000000000039e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,4.000000000000000000e+00,2.160000000000000000e+02,1.538124999999999964e+01,1.950000000000000000e+01,1.250000000000000000e+01,1.401660000000000039e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,5.000000000000000000e+00,2.170000000000000000e+02,1.479166666666666430e+01,2.030000000000000071e+01,9.300000000000000711e+00,1.474559999999999960e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,6.000000000000000000e+00,2.180000000000000000e+02,1.797291666666666288e+01,2.350000000000000000e+01,1.350000000000000000e+01,1.657440000000000069e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,7.000000000000000000e+00,2.190000000000000000e+02,1.889999999999999503e+01,2.550000000000000000e+01,1.180000000000000071e+01,1.812600000000000122e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,8.000000000000000000e+00,2.200000000000000000e+02,1.566666666666666252e+01,1.950000000000000000e+01,1.319999999999999929e+01,1.115279999999999916e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,9.000000000000000000e+00,2.210000000000000000e+02,1.516041666666666465e+01,1.780000000000000071e+01,1.359999999999999964e+01,1.108619999999999983e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+01,2.220000000000000000e+02,1.571250000000000036e+01,2.050000000000000000e+01,1.290000000000000036e+01,1.379519999999999946e+01,-6.026452622509858692e+00
2.002000000000000000e+03,8.000000000000000000e+00,1.100000000000000000e+01,2.230000000000000000e+02,1.516041666666666288e+01,1.850000000000000000e+01,1.309999999999999964e+01,1.292039999999999900e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.200000000000000000e+01,2.240000000000000000e+02,1.749583333333333712e+01,2.230000000000000071e+01,1.350000000000000000e+01,1.927619999999999933e+01,-7.661363814625261170e+00
2.002000000000000000e+03,8.000000000000000000e+00,1.300000000000000000e+01,2.250000000000000000e+02,1.741458333333333641e+01,2.400000000000000000e+01,1.050000000000000000e+01,2.032019999999999982e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.400000000000000000e+01,2.260000000000000000e+02,1.719166666666666643e+01,2.330000000000000071e+01,1.150000000000000000e+01,1.926719999999999899e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.500000000000000000e+01,2.270000000000000000e+02,1.958749999999999858e+01,2.719999999999999929e+01,1.259999999999999964e+01,1.944719999999999871e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.600000000000000000e+01,2.280000000000000000e+02,1.916458333333333997e+01,2.519999999999999929e+01,1.359999999999999964e+01,2.008439999999999870e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.700000000000000000e+01,2.290000000000000000e+02,1.828749999999999787e+01,2.569999999999999929e+01,1.050000000000000000e+01,2.194200000000000017e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.800000000000000000e+01,2.300000000000000000e+02,1.891458333333333286e+01,2.400000000000000000e+01,1.400000000000000000e+01,1.616760000000000019e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,1.900000000000000000e+01,2.310000000000000000e+02,1.833125000000000426e+01,2.210000000000000142e+01,1.550000000000000000e+01,1.393740000000000023e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.000000000000000000e+01,2.320000000000000000e+02,1.720625000000000071e+01,2.030000000000000071e+01,1.509999999999999964e+01,9.179999999999999716e+00,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.100000000000000000e+01,2.330000000000000000e+02,1.711458333333332860e+01,2.280000000000000071e+01,1.309999999999999964e+01,1.869839999999999947e+01,-6.687564771473636149e+00
2.002000000000000000e+03,8.000000000000000000e+00,2.200000000000000000e+01,2.340000000000000000e+02,1.601250000000000995e+01,2.169999999999999929e+01,1.000000000000000000e+01,1.672019999999999840e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.300000000000000000e+01,2.350000000000000000e+02,1.585833333333333606e+01,2.110000000000000142e+01,1.180000000000000071e+01,1.204379999999999917e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.400000000000000000e+01,2.360000000000000000e+02,1.662708333333333499e+01,2.319999999999999929e+01,1.209999999999999964e+01,1.721699999999999875e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.500000000000000000e+01,2.370000000000000000e+02,1.601875000000000071e+01,2.080000000000000071e+01,1.240000000000000036e+01,1.292220000000000013e+01,-5.802730026048092071e+00
2.002000000000000000e+03,8.000000000000000000e+00,2.600000000000000000e+01,2.380000000000000000e+02,1.400000000000000178e+01,1.610000000000000142e+01,1.059999999999999964e+01,7.369200000000000195e+00,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.700000000000000000e+01,2.390000000000000000e+02,1.624166666666666359e+01,2.130000000000000071e+01,1.319999999999999929e+01,1.402559999999999896e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,2.800000000000000000e+01,2.400000000000000000e+02,1.628125000000000000e+01,2.160000000000000142e+01,1.219999999999999929e+01,2.084039999999999893e+01,-9.893154217543683515e+00
2.002000000000000000e+03,8.000000000000000000e+00,2.900000000000000000e+01,2.410000000000000000e+02,1.678749999999999787e+01,2.160000000000000142e+01,1.140000000000000036e+01,1.001339999999999897e+01,nan
2.002000000000000000e+03,8.000000000000000000e+00,3.000000000000000000e+01,2.420000000000000000e+02,1.795624999999999716e+01,2.039999999999999858e+01,1.440000000000000036e+01,7.928999999999999382e+00,nan
2.002000000000000000e+03,8.000000000000000000e+00,3.100000000000000000e+01,2.430000000000000000e+02,1.506874999999999432e+01,1.850000000000000000e+01,1.080000000000000071e+01,1.793880000000000052e+01,-7.289369719146894688e+00
2.002000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+00,2.440000000000000000e+02,1.295000000000000107e+01,2.130000000000000071e+01,6.400000000000000355e+00,1.935719999999999885e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+00,2.450000000000000000e+02,1.407500000000000284e+01,2.060000000000000142e+01,5.599999999999999645e+00,1.818900000000000006e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+00,2.460000000000000000e+02,1.716874999999999929e+01,2.269999999999999929e+01,1.280000000000000071e+01,1.434060000000000024e+01,-6.568636546968602552e+00
2.002000000000000000e+03,9.000000000000000000e+00,4.000000000000000000e+00,2.470000000000000000e+02,1.534375000000000533e+01,2.050000000000000000e+01,7.799999999999999822e+00,1.307699999999999996e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,5.000000000000000000e+00,2.480000000000000000e+02,1.558124999999999893e+01,2.089999999999999858e+01,9.699999999999999289e+00,1.425239999999999974e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,6.000000000000000000e+00,2.490000000000000000e+02,1.704791666666666572e+01,1.939999999999999858e+01,1.540000000000000036e+01,1.349819999999999887e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,7.000000000000000000e+00,2.500000000000000000e+02,1.440625000000000178e+01,1.730000000000000071e+01,1.009999999999999964e+01,1.388700000000000045e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,8.000000000000000000e+00,2.510000000000000000e+02,1.258541666666666714e+01,1.830000000000000071e+01,6.200000000000000178e+00,1.556460000000000043e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,9.000000000000000000e+00,2.520000000000000000e+02,1.215000000000000391e+01,1.500000000000000000e+01,9.699999999999999289e+00,2.709000000000000075e+00,nan
2.002000000000000000e+03,9.000000000000000000e+00,1.000000000000000000e+01,2.530000000000000000e+02,1.319791666666666607e+01,1.930000000000000071e+01,7.099999999999999645e+00,1.778579999999999828e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,1.100000000000000000e+01,2.540000000000000000e+02,1.443125000000000391e+01,2.069999999999999929e+01,5.299999999999999822e+00,1.861380000000000123e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,1.200000000000000000e+01,2.550000000000000000e+02,1.719583333333332931e+01,2.160000000000000142e+01,1.319999999999999929e+01,1.402379999999999960e+01,-5.829650557179806292e+00
2.002000000000000000e+03,9.000000000000000000e+00,1.300000000000000000e+01,2.560000000000000000e+02,1.740833333333333144e+01,2.289999999999999858e+01,1.369999999999999929e+01,1.775519999999999854e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,1.400000000000000000e+01,2.570000000000000000e+02,1.517083333333333428e+01,1.830000000000000071e+01,1.219999999999999929e+01,1.314179999999999993e+01,-5.340493193880061717e+00
2.002000000000000000e+03,9.000000000000000000e+00,1.500000000000000000e+01,2.580000000000000000e+02,1.438333333333333286e+01,1.719999999999999929e+01,1.100000000000000000e+01,9.916199999999999903e+00,-4.736296819714048034e+00
2.002000000000000000e+03,9.000000000000000000e+00,1.600000000000000000e+01,2.590000000000000000e+02,1.299999999999999822e+01,1.839999999999999858e+01,7.500000000000000000e+00,1.581839999999999868e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,1.700000000000000000e+01,2.600000000000000000e+02,1.395000000000000107e+01,1.800000000000000000e+01,8.400000000000000355e+00,1.265579999999999927e+01,-4.449808976308066377e+00
2.002000000000000000e+03,9.000000000000000000e+00,1.800000000000000000e+01,2.610000000000000000e+02,1.427708333333333890e+01,1.750000000000000000e+01,1.109999999999999964e+01,9.952199999999999491e+00,-5.382989560898802317e+00
2.002000000000000000e+03,9.000000000000000000e+00,1.900000000000000000e+01,2.620000000000000000e+02,1.389166666666666750e+01,1.860000000000000142e+01,9.000000000000000000e+00,1.375559999999999938e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.000000000000000000e+01,2.630000000000000000e+02,1.446666666666666679e+01,1.710000000000000142e+01,1.200000000000000000e+01,6.127200000000000202e+00,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.100000000000000000e+01,2.640000000000000000e+02,1.325833333333333464e+01,1.800000000000000000e+01,8.599999999999999645e+00,1.200779999999999959e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.200000000000000000e+01,2.650000000000000000e+02,1.222708333333333464e+01,1.710000000000000142e+01,8.400000000000000355e+00,1.065779999999999994e+01,-4.668278265025229246e+00
2.002000000000000000e+03,9.000000000000000000e+00,2.300000000000000000e+01,2.660000000000000000e+02,1.215208333333333535e+01,1.810000000000000142e+01,7.000000000000000000e+00,1.546199999999999974e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.400000000000000000e+01,2.670000000000000000e+02,1.145833333333333393e+01,1.639999999999999858e+01,5.900000000000000355e+00,1.372860000000000014e+01,-4.776019513072196077e+00
2.002000000000000000e+03,9.000000000000000000e+00,2.500000000000000000e+01,2.680000000000000000e+02,1.217708333333333393e+01,1.689999999999999858e+01,4.700000000000000178e+00,1.250099999999999945e+01,-5.956214427854227722e+00
2.002000000000000000e+03,9.000000000000000000e+00,2.600000000000000000e+01,2.690000000000000000e+02,1.271041666666666181e+01,1.710000000000000142e+01,8.599999999999999645e+00,1.328939999999999877e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.700000000000000000e+01,2.700000000000000000e+02,1.218541666666666679e+01,1.639999999999999858e+01,5.700000000000000178e+00,5.403599999999999959e+00,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.800000000000000000e+01,2.710000000000000000e+02,1.219583333333333286e+01,1.760000000000000142e+01,5.900000000000000355e+00,1.202219999999999978e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,2.900000000000000000e+01,2.720000000000000000e+02,1.225208333333332966e+01,1.869999999999999929e+01,6.400000000000000355e+00,1.410120000000000040e+01,nan
2.002000000000000000e+03,9.000000000000000000e+00,3.000000000000000000e+01,2.730000000000000000e+02,1.169583333333333464e+01,1.850000000000000000e+01,3.700000000000000178e+00,1.158300000000000018e+01,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+00,2.740000000000000000e+02,1.322872166666666516e+01,2.000000000000000000e+01,7.000000000000000000e+00,7.032599999999999518e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.000000000000000000e+00,2.750000000000000000e+02,1.499166666666666536e+01,1.730000000000000071e+01,1.280000000000000071e+01,8.897399999999999309e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+00,2.760000000000000000e+02,1.468750000000000178e+01,1.880000000000000071e+01,9.699999999999999289e+00,1.133099999999999952e+01,nan
2.002000000000000000e+03,1.000000000000000000e+01,4.000000000000000000e+00,2.770000000000000000e+02,1.108333333333333393e+01,1.730000000000000071e+01,4.299999999999999822e+00,1.112579999999999991e+01,nan
2.002000000000000000e+03,1.000000000000000000e+01,5.000000000000000000e+00,2.780000000000000000e+02,1.278124999999999822e+01,1.919999999999999929e+01,5.099999999999999645e+00,1.011239999999999917e+01,nan
2.002000000000000000e+03,1.000000000000000000e+01,6.000000000000000000e+00,2.790000000000000000e+02,1.374791666666666679e+01,1.830000000000000071e+01,1.109999999999999964e+01,1.004400000000000048e+01,nan
2.002000000000000000e+03,1.000000000000000000e+01,7.000000000000000000e+00,2.800000000000000000e+02,1.195833333333333393e+01,1.569999999999999929e+01,9.199999999999999289e+00,6.346799999999999997e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,8.000000000000000000e+00,2.810000000000000000e+02,1.110000000000000142e+01,1.419999999999999929e+01,9.599999999999999645e+00,7.615800000000000125e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,9.000000000000000000e+00,2.820000000000000000e+02,1.049999999999999822e+01,1.509999999999999964e+01,6.900000000000000355e+00,1.203299999999999947e+01,-3.936734826353003758e+00
2.002000000000000000e+03,1.000000000000000000e+01,1.000000000000000000e+01,2.830000000000000000e+02,1.234375000000000178e+01,1.610000000000000142e+01,9.099999999999999645e+00,9.190799999999999415e+00,-2.745421009787072375e+00
2.002000000000000000e+03,1.000000000000000000e+01,1.100000000000000000e+01,2.840000000000000000e+02,1.071666666666666679e+01,1.259999999999999964e+01,8.300000000000000711e+00,5.178599999999999426e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.200000000000000000e+01,2.850000000000000000e+02,1.025208333333333677e+01,1.430000000000000071e+01,4.799999999999999822e+00,9.520199999999999108e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.300000000000000000e+01,2.860000000000000000e+02,7.739583333333333037e+00,1.290000000000000036e+01,3.299999999999999822e+00,1.722599999999999909e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.400000000000000000e+01,2.870000000000000000e+02,9.158333333333336768e+00,1.119999999999999929e+01,7.099999999999999645e+00,2.273400000000000087e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.500000000000000000e+01,2.880000000000000000e+02,1.059374999999999822e+01,1.400000000000000000e+01,7.900000000000000355e+00,2.089799999999999880e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.600000000000000000e+01,2.890000000000000000e+02,8.233333333333334281e+00,1.009999999999999964e+01,5.700000000000000178e+00,2.800799999999999734e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.700000000000000000e+01,2.900000000000000000e+02,6.629166666666665542e+00,1.119999999999999929e+01,3.299999999999999822e+00,9.655199999999998894e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.800000000000000000e+01,2.910000000000000000e+02,4.825000000000001066e+00,9.699999999999999289e+00,1.000000000000000000e+00,6.019199999999999662e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,1.900000000000000000e+01,2.920000000000000000e+02,4.245833333333332682e+00,1.080000000000000071e+01,-2.399999999999999911e+00,1.089359999999999928e+01,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.000000000000000000e+01,2.930000000000000000e+02,5.756249999999998757e+00,8.900000000000000355e+00,9.000000000000000222e-01,2.154599999999999849e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.100000000000000000e+01,2.940000000000000000e+02,1.295416666666666572e+01,1.630000000000000071e+01,8.800000000000000711e+00,5.250599999999999490e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.200000000000000000e+01,2.950000000000000000e+02,1.340416666666666856e+01,1.459999999999999964e+01,1.019999999999999929e+01,2.701799999999999979e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.300000000000000000e+01,2.960000000000000000e+02,7.968750000000000888e+00,1.080000000000000071e+01,5.200000000000000178e+00,9.203400000000000247e+00,-1.695946004360455950e+00
2.002000000000000000e+03,1.000000000000000000e+01,2.400000000000000000e+01,2.970000000000000000e+02,6.875000000000000000e+00,1.209999999999999964e+01,-1.199999999999999956e+00,6.807599999999999874e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.500000000000000000e+01,2.980000000000000000e+02,1.220208333333333250e+01,1.469999999999999929e+01,9.300000000000000711e+00,4.998599999999999710e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.600000000000000000e+01,2.990000000000000000e+02,1.120000000000000107e+01,1.340000000000000036e+01,8.800000000000000711e+00,8.866799999999999571e+00,-2.322984920909594575e-01
2.002000000000000000e+03,1.000000000000000000e+01,2.700000000000000000e+01,3.000000000000000000e+02,1.179375000000000284e+01,1.550000000000000000e+01,7.099999999999999645e+00,5.963400000000000034e+00,1.842231012708775539e+00
2.002000000000000000e+03,1.000000000000000000e+01,2.800000000000000000e+01,3.010000000000000000e+02,8.166666666666669627e+00,1.259999999999999964e+01,4.700000000000000178e+00,7.815599999999999881e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,2.900000000000000000e+01,3.020000000000000000e+02,1.109583333333333144e+01,1.330000000000000071e+01,5.599999999999999645e+00,4.136400000000000077e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,3.000000000000000000e+01,3.030000000000000000e+02,1.021874999999999467e+01,1.319999999999999929e+01,8.900000000000000355e+00,1.029600000000000071e+00,nan
2.002000000000000000e+03,1.000000000000000000e+01,3.100000000000000000e+01,3.040000000000000000e+02,1.132708333333332895e+01,1.300000000000000000e+01,9.800000000000000711e+00,3.495600000000000041e+00,nan
2.002000000000000000e+03,1.100000000000000000e+01,1.000000000000000000e+00,3.050000000000000000e+02,1.319374999999999964e+01,1.419999999999999929e+01,1.180000000000000071e+01,1.607399999999999940e+00,nan
